"club_id","club_number","club_name","address1","club_name_identifier","address2","locator","city","state","zip","country","phone","fax","email","website_url","open","map"
"4109","1610","Mulgrave-Waverley Gardens","Shop 24A, Corner of Police and Jacksons Roads","Mulgrave-Waverley Gardens - 1610","Waverly Gardens Shopping Centre","","Mulgrave","VI","3170","AUS","0448010820","","waverleygardens@snapfitness.com.au","www.snapfitness.com/waverleygardens","Yes",""
"4111","1557","El Centro","1692 South 4th Street","El Centro - 1557","","","El Centro","CA","92243","USA","7602591212","","elcentro@snapfitness.com","www.snapfitness.com/elcentro","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1557.pdf"
"4122","1683","Cumbres","AVE REVOLUCION – EUGENIO GARZA SADA","Cumbres - 1683","","","Monterrey","NL","","MEX","","","cumbres@snapfitness.com.mx","www.snapfitness.com/Cumbres","Yes",""
"4123","1540","Ballarat","307A Dana Street","Ballarat - 1540","","","Ballarat","VI","3350","AUS","0434771512","","ballarat@snapfitness.com","www.snapfitness.com/ballarat","Yes",""
"4124","1542","Chicago-South Loop","1212 South Michigan Ave.","Chicago-South Loop - 1542","","","Chicago","IL","60605","USA","3125334646","","southloop@snapfitness.com","www.snapfitness.com/southloop","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1542.pdf"
"4125","1547","Bangalore","SMK Chambers-#6, 1st ","Bangalore - 1547","Above Reliance Fresh, Yelahanka New Town","","Bangalore","KA","560064","IND","","","","www.snapfitness.com/yelahanka","Yes",""
"4126","1546","Bangalore","#183, 2nd Floor, Whitefield Main Rd.","Bangalore - 1546","Opposite Forum Value Mall","","Bangalore","KA","560066","IND","","","","www.snapfitness.com/whitefield","Yes",""
"4127","1545","Sahakarnagar, Bangalore","#19, 2nd Floor, Diamond Arcade, 60 ft. Rd., F Block","Sahakarnagar, Bangalore - 1545","Above Axis Bank","","Sahakarnagar, Bangalore","KA","560092","IND","","","","www.snapfitness.com/sahakarnagar","Yes",""
"4128","1543","Sadashivnagar, Bangalore","JM Plaza, II Floor, Plot #35 (Old #196)","Sadashivnagar, Bangalore - 1543","II Main, Sankey Road","","Sadashivnagar, Bangalore","KA","560080","IND","","","","www.snapfitness.com/sadashivnagar","Yes",""
"4130","1850","Darwin CBD","133 Stuart Hoghway, Unit 3/3 Nylander Street","Darwin CBD - 1850","","","Darwin","NT","0820","AUS","","","darwincbd@snapfitness.com.au","www.snapfitness.com/Darwin CBD","Yes",""
"4131","1804","Moranbah","T.4. 18 Bacon Street","Moranbah - 1804","","","Moranbah","QL","4744","AUS","","","moranbah@snapfitness.com.au","www.snapfitness.com/moranbah","Yes",""
"4133","1548","Cleveland","1715 E. Houston Street","Cleveland - 1548","","","Cleveland","TX","77327","USA","281-761-2668","","clevelandtx@snapfitness.com","www.snapfitness.com/clevelandtx","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1548.pdf"
"4136","1550","Rangiora","8-10 High Street","Rangiora - 1550","","","Rangiora","CA","7400","NZL","","","rangiora@snapfitness.com","www.snapfitness.com/rangiora","Yes",""
"4139","1585","Preston","'The Gateway'; Shop 6 Plenty Road","Preston - 1585","","","Preston","VI","3072","AUS","0457762711","","preston@snapfitness.com.au","www.snapfitness.com/preston","Yes",""
"4141","1580","Maitland","3/25 Mitchell Drive","Maitland - 1580","","","Maitland","NS","2323","AUS","0421247247","","maitland@snapfitness.com.au","www.snapfitness.com/maitland","Yes",""
"4144","1698","Frankston","Bayside Shopping Centre","Frankston - 1698","28 Beach St","","Frankston","VI","3199","AUS","0403003935","","frankston@snapfitness.com.au","www.snapfitness.com/frankston","Yes",""
"4145","1559","Franklin","880 Central Street","Franklin - 1559","","","Franklin","NH","03235","USA","6036717008","","franklinNH@snapfitness.com","www.snapfitness.com/franklinNH","Yes",""
"4150","1565","Flint","G-1381 W. Bristol Road","Flint - 1565","","","Flint","MI","48507","USA","8102751250","","flintmi@snapfitness.com","www.snapfitness.com/flintmi","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1565.pdf"
"4154","1571","Corunna-Owosso","2500 East M-21","Corunna-Owosso - 1571","Suite B","","Corunna","MI","48817","USA","9894944299","","corunna-owosso@snapfitness.com","www.snapfitness.com/corunna-owosso","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1571.pdf"
"4157","1587","Gonzales - Pelican Point","6473 Hwy. 44","Gonzales-Pelican Point - 1587","","","Gonzales","LA","70737","USA","2254748208","","gonzales2@snapfitness.com","www.snapfitness.com/gonzales2","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1587.pdf"
"4158","1560","Gladstone","184 Goondon Street","Gladstone - 1560","","","Gladstone","QL","4680","AUS","0423688573","","gladstone@snapfitness.com.au","www.snapfitness.com/gladstone","Yes",""
"4161","1729","Brockville","1365 California Ave.","Brockville - 1729","Unit 3","","Brockville","ON","K6V 7L9","CAN","613-342-2348","","brockville@snapfitness.com","www.snapfitness.com/brockville","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1729.pdf"
"4165","1561","Point Cook","300 Point Cook Road","Point Cook - 1561","Sanctuary Lakes Shopping Centre","","Point Cook","VI","3030","AUS","0478086041","","pointcook@snapfitness.com.au","www.snapfitness.com/pointcook","Yes",""
"4167","1602","Leduc","6102 50 Street #103","Leduc - 1602","","","Leduc","AB","T9E 7L2","CAN","7809869596","","leduc@snapfitness.com","www.snapfitness.com/leduc","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1602.pdf"
"4168","1564","Arana Hills","22 Nepean Avenue","Arana Hills - 1564","","","Arana Hills","QL","4054","AUS","0427911118","","aranahills@snapfitness.com.au","www.snapfitness.com/aranahills","Yes",""
"4169","1687","Steinbach","48 PTH 52 W","Steinbach - 1687","","","Steinbach","MB","R5G 1X7","CAN","2043209990","","steinbach@snapfitness.com","www.snapfitness.com/steinbach","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1687.pdf"
"4174","1568","Kensington","113-115 Anzac Pde","Kensington - 1568","","","Kensington","NS","2033","AUS","0431492180","","kensington@snapfitness.com.au","www.snapfitness.com/kensington","Yes",""
"4175","1566","Silverdale North","Silverdale Centre, Shop 31, 40 Hibiscus Coast Highway Silverdale North","Silverdale North - 1566","","","Silverdale North","AU","3216","NZL","0275 762 704","","silverdalenz@snapfitness.com","www.snapfitness.com/silverdaleNZ","Yes",""
"4176","1567","Takanini","226 Great South Road","Takanini - 1567","","","Takanini","AU","2102","NZL","","","takanini@snapfitness.com","www.snapfitness.com/takanini","Yes",""
"4177","1570","Buranda","Centro, Buranda Shopping Centre","Buranda - 1570","","","Brisbane-Buranda","QL","4162","AUS","0422634475","","buranda@snapfitness.com.au","www.snapfitness.com/buranda","Yes",""
"4185","1576","Ironwood","629 West Cloverland Dr.","Ironwood - 1576","","","Ironwood","MI","49938","USA","9063647687","","ironwood@snapfitness.com","www.snapfitness.com/ironwood","Yes",""
"4186","1578","Raynham","855 Broadway Rt. 138","Raynham - 1578","","","Raynham","MA","02767","USA","5088024418","","raynham@snapfitness.com","www.snapfitness.com/raynham","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1578.pdf"
"4190","1604","Barrie-Cedar Pointe","35 Cedar Pointe Drive","Barrie-Cedar Pointe - 1604","Unit 236","","Barrie","ON","L4N 5R7","CAN","7058811839","","barriecedarpointe@snapfitness.com","www.snapfitness.com/barriecedarpointe","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1604.pdf"
"4191","1694","Kenton - Harrow","396 Kenton Rd.","Kenton-Harrow - 1694","Dunwoody House","","Kenton, Harrow","GL","HA39DH","GBR","02034411580","","kenton@snapfitness.co.uk","www.snapfitness.com/Hendon","Yes",""
"4192","1575","Janakpuri","Door # B 2/79","Janakpuri - 1575","","","Janakpuri, New Delhi","KA","110058","IND","","","","www.snapfitness.com/kasturinagar","Yes",""
"4198","1677","Columbus-Short North","18 East Hubbard Avenue","Columbus-Short North - 1677","","","Columbus-Short North","OH","43215","USA","6142999006","","shortnorth@snapfitness.com","www.snapfitness.com/shortnorth","Yes",""
"4202","1579","Auckland-Manukau","615 Great South Road","Auckland-Manukau - 1579","","","Auckland","AU","2023","NZL","0273427657","","manukau@snapfitness.com","www.snapfitness.com/manukau","Yes",""
"4203","1605","Wrights Corners","3976A Lockport Olcott Road","Wrights Corners - 1605","","","Lockport","NY","14094","USA","7162014663","","lockport@snapfitness.com","www.snapfitness.com/lockport","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1605.pdf"
"4208","1581","Albany","160 Albany Highway","Albany - 1581","","","Albany","WA","6330","AUS","0431646063","","albany@snapfitness.com.au","www.snapfitness.com/albanyWA","Yes",""
"4214","1582","Townsville","Central Village(Holborn)","Townsville - 1582","Flinders St West","","Townsville","QL","4810","AUS","0422637172","","townsvillecbd@snapfitness.com.au","www.snapfitness.com/townsvillecbd","Yes",""
"4215","1584","Brisbane CBD","Crn North Quay & Herschel St.","Brisbane CBD - 1584","","Crn North Quay & Herschel St","Brisbane","QL","4000","AUS","0427996583","","brisbanecbd@snapfitness.com.au","www.snapfitness.com/brisbanecbd","Yes",""
"4217","1802","Ebbsfleet","Stonebridge Road","Ebbsfleet - 1802","","","Ebbsfleet","KE","DA119BJ","GBR","01474560886","","ebbsfleet@snapfitness.co.uk","www.snapfitness.com/ebbsfleet","Yes",""
"4218","1583","Osborne Park","Level 1/221 Main Street","Osborne Park - 1583","","","Perth","WA","6017","AUS","0452227556","","osbornepark@snapfitness.com.au","www.snapfitness.com/osbornepark","Yes",""
"4220","1718","Reading","46 Haven Street","Reading - 1718","","","Reading","MA","01867","USA","4843342262","","reading@snapfitness.com","www.snapfitness.com/reading","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1718.pdf"
"4225","1608","Davenport East","2660 East 53rd. St.","Davenport East - 1608","","","Davenport","IA","52807","USA","5635497109","","davenporteast@snapfitness.com","www.snapfitness.com/davenporteast","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1608.pdf"
"4226","1592","Waterloo","9 Danks Street","Waterloo - 1592","","","Waterloo","NS","2017","AUS","0431054302","","waterlooNSW@snapfitness.com.au","www.snapfitness.com/waterlooNSW","Yes",""
"4227","1593","Sydney CBD","537-551 George Street","Sydney CBD - 1593","","","Sydney","NS","2000","AUS","0481146297","","sydneyCBD@snapfitness.com.au","www.snapfitness.com/sydneyCBD","Yes",""
"4230","1643","Market Harborough","Retail Unit 5, Rockingham Road","Market Harborough - 1643","Three Manors Retail Park","","Market Harborough","LE","LE167QE","GBR","01858455360","","mh@snapfitness.co.uk","www.snapfitness.com/marketharborough","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1643.pdf"
"4238","1594","Hamilton","475 Grey Street","Hamilton - 1594","","","Hamilton","WK","3216","NZL","","","hamiltoneast@snapfitness.com","www.snapfitness.com/hamiltoneast","Yes",""
"4242","1627","Roma","25 Quintin Street","Roma - 1627","","","Roma","QL","4455","AUS","0437291973","","roma@snapfitness.com.au","www.snapfitness.com/roma","Yes",""
"4243","1596","Querétaro","Camino Real de Carretas # 415, Colonia Milenio III,","Querétaro - 1596","","","Querétaro","QE","76060","MEX","","","milenio@snapfitness.com.mx","www.snapfitness.com/milenio","Yes",""
"4246","1597","Murray Bridge","31 Seventh Street","Murray Bridge - 1597","","","Murray Bridge","SA","5253","AUS","0432393182","","murraybridge@snapfitness.com.au","www.snapfitness.com/murraybridge","Yes",""
"4247","1595","Mount Roskill","22 Stoddard Road","Mount Roskill - 1595","","","Mount Roskill","AU","1041","NZL","","","mountroskill@snapfitness.com","www.snapfitness.com/mountroskill","Yes",""
"4248","1707","Success","Tenancy 22, 87 Armadale Road","Success - 1707","","","Jandakot","WA","6164","AUS","0403665543","","success@snapfitness.com.au","www.snapfitness.com/jandakot-success","Yes",""
"4253","1751","La Rioja","Ave Lopez Mateos Sur 6900","La Rioja - 1751","Fraccionamiento La Rioja","","Tlajumulco de Zuñiga","JA","45645","MEX","","","larioja@snapfitness.com.mx","www.snapfitness.com/LaRioja","Yes",""
"4254","1672","Zapopan","Ave Patria 1350","Zapopan - 1672","","","Zapopan","JA","","MEX","","","3demarzo@snapfitness.com.mx","www.snapfitness.com/3demarzo","Yes",""
"4255","1674","Guadalajara-Av. Mexico","Av. Mexico 2539 colonia Ladron de Guevara","Guadalajara-Av. Mexico - 1674","","","Guadalajara","JA","44600","MEX","","","avenidamexico@snapfitness.com.mx","www.snapfitness.com/avenidamexico","Yes",""
"4267","1650","Eldridge","600 East LeClaire Road","Eldridge - 1650","","","Eldridge","IA","52748","USA","5635497149","","eldridge@snapfitness.com","www.snapfitness.com/eldridge","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1650.pdf"
"4285","1616","Hilton","121 Sir Donald Bradman Drive","Hilton - 1616","","","Hilton","SA","5033","AUS","0402402627","","hilton@snapfitness.com.au","www.snapfitness.com/hilton","Yes",""
"4286","1612","Vegreville","#150, 5341-50 Ave.","Vegreville - 1612","","","Vegreville","AB","T9C 0A9","CAN","7806327627","","vegreville@snapfitness.com","www.snapfitness.com/vegreville","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1612.pdf"
"4289","1603","Oxford East","1903 B University Avenue","Oxford East - 1603","","","Oxford","MS","38655","USA","6625504800","","oxfordmseast@snapfitness.com","www.snapfitness.com/oxfordmseast","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1603.pdf"
"4297","1711","Wagga Wagga","54 Gregory Crt","Wagga Wagga - 1711","","","Lake Albert-Wagga Wagga","NS","2650","AUS","0427051113","","waggawagga@snapfitness.com.au","www.snapfitness.com/waggawagga","Yes",""
"4302","1801","Wantirna","9B 348 Mountain Hwy","Wantirna - 1801","","","Wantirna","VI","3809","AUS","0477444335","","wantirna@snapfitness.com.au","www.snapfitness.com/officer","Yes",""
"4303","1607","Palm Beach","1156 - 1164 Gold Coast Highway","Palm Beach - 1607","","","Palm Beach","QL","4221","AUS","0447673519","","palmbeach@snapfitness.com.au","www.snapfitness.com/palmbeach","Yes",""
"4304","1606","Ingleside","2334 Highway 361","Ingleside - 1606","Suites 138-158","Bay Vista Shopping Center","Ingleside","TX","78362","USA","3613454543","","ingleside@snapfitness.com","www.snapfitness.com/ingleside","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1606.pdf"
"4306","1712","South Yarra","11 Claemont St","South Yarra - 1712","","","South Yarra","VI","3141","AUS","","","southyarra@snapfitness.com.au","www.snapfitness.com/southyarra","Yes",""
"4308","1648","Mildura","844 Fifteenth Street","Mildura - 1648","","","Mildura","VI","3500","AUS","0403001280","","mildura@snapfitness.com.au","www.snapfitness.com/mildura","Yes",""
"4309","1647","Endeavour Hills","Matthew Flinders Avenue (Cnr Heatherton Rd)","Endeavour Hills - 1647","Endeavour Hilss Shopping Centre","","Endeavour Hills","VI","3802","AUS","0423754210","","endeavourhills@snapfitness.com.au","www.snapfitness.com/endeavourhills","Yes",""
"4318","1720","Redcliffe","250 Anzac Avenue","Redcliffe - 1720","","(Entrance on High Street)","Kippa Ring","QL","4021","AUS","0412088010","","redcliffe@snapfitness.com.au","www.snapfitness.com/redcliffe","Yes",""
"4321","1611","Spring Hill","Cnr Turbot Street and Boundary Street","Spring Hill - 1611","","","Spring Hill","QL","4000","AUS","0467592617","","springhill@snapfitness.com.au","www.snapfitness.com/springhill","Yes",""
"4323","1669","Melbourne-Brunswick","50 Sydney Rd","Melbourne-Brunswick - 1669","","","Melbourne-Brunswick","VI","3056","AUS","0459119951","","brunswick@snapfitness.com.au","www.snapfitness.com/brunswick","Yes",""
"4330","1680","Edmonton-Bonnie Doon","8944 82nd Ave.","Edmonton-Bonnie Doon - 1680","","","Edmonton","AB","T6C 0Z3","CAN","5875571359","","bonniedoon@snapfitness.com","www.snapfitness.com/bonniedoon","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1680.pdf"
"4332","1617","Hollymead","340 Town Center Lane  Suite 300","Hollymead - 1617","","In Hollymead Town Center","Charlottesville","VA","22911","USA","4342708875","","hollymead@snapfitness.com","www.snapfitness.com/hollymead","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1617.pdf"
"4336","1692","Tweed Heads","Shop 40-43a Centro Tweed Shopping Centre","Tweed Heads - 1692","Cnr Wharf & Bay Streets","","Tweed Heads","NS","2485","AUS","0481545883","","tweedheads@snapfitness.com.au","www.snapfitness.com/Tweed Heads","Yes",""
"4337","1614","Kambah","7 Jenke Circuit","Kambah - 1614","","","Kambah","AC","2902","AUS","0402402374","","kambah@snapfitness.com.au","www.snapfitness.com/kambah","Yes",""
"4345","1679","St. Joseph","4311 Commonwealth Ct.","St. Joseph - 1679","","","St. Joseph","MO","64507","USA","8165005149","","stjoe@snapfitness.com","www.snapfitness.com/stjoe","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1679.pdf"
"4347","1621","Epping","570 High St","Epping - 1621","","","Epping","VI","3076","AUS","0406576275","","epping@snapfitness.com.au","www.snapfitness.com/epping","Yes",""
"4348","1655","Orange","Level 2/171 Lords Place","Orange - 1655","","","Orange","NS","2800","AUS","045968222","","orange@snapfitness.com.au","www.snapfitness.com/orangensw","Yes",""
"4349","1663","Mairangi Bay","Unit 7, 32 Constellation Drive","Mairangi Bay - 1663","","","Mairangi Bay","AU","0632","NZL","","","constellationdrive@snapfitness.com","www.snapfitness.com/constellationdrive","Yes",""
"4351","1618","McAlester","502 South George Nigh Expressway","McAlester - 1618","Unit 516","","McAlester","OK","74501","USA","9183029926","","mcalester@snapfitness.com","www.snapfitness.com/mcalester","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1618.pdf"
"4357","1682","Akron-Coventry","3089 Manchester Road","Akron-Coventry - 1682","","Located in Former Portage Lakes Fitness Center","Akron","OH","44319","USA","3306447627","","coventry@snapfitness.com","www.snapfitness.com/Coventry","Yes","\\storage2\ProjectFiles\Four51\shared\2186d5b6-cda6-4676-bd5d-a15811ebf985\Maps\LocMap_1682.pdf"
